company_id,quarter,treated,post,employee_count,company_age_years,industry_biotech,industry_software,quarters_to_treatment,employee_growth
COMP_0049,16,1,1,61,11.199437763043468,1,0,6,0.21999999999999997
COMP_0049,17,1,1,64,11.449437763043468,1,0,7,0.049180327868852514
COMP_0049,18,1,1,69,11.699437763043468,1,0,8,0.078125
COMP_0049,19,1,1,65,11.949437763043468,1,0,9,-0.05797101449275366
COMP_0050,0,1,0,17,2.153364612436563,0,0,-10,0.0
COMP_0050,1,1,0,19,2.403364612436563,0,0,-9,0.11764705882352944
COMP_0050,2,1,0,20,2.653364612436563,0,0,-8,0.05263157894736836
COMP_0050,3,1,0,17,2.903364612436563,0,0,-7,-0.15000000000000002
COMP_0050,4,1,0,21,3.153364612436563,0,0,-6,0.23529411764705888
COMP_0050,5,1,0,19,3.403364612436563,0,0,-5,-0.09523809523809523
COMP_0050,6,1,0,17,3.653364612436563,0,0,-4,-0.10526315789473684
COMP_0050,7,1,0,20,3.903364612436563,0,0,-3,0.17647058823529416
COMP_0050,8,1,0,23,4.1533646124365635,0,0,-2,0.1499999999999999
COMP_0050,9,1,0,18,4.4033646124365635,0,0,-1,-0.21739130434782605
COMP_0050,10,1,1,27,4.6533646124365635,0,0,0,0.5
COMP_0050,11,1,1,29,4.9033646124365635,0,0,1,0.07407407407407418
COMP_0050,12,1,1,31,5.1533646124365635,0,0,2,0.06896551724137923
COMP_0050,13,1,1,32,5.4033646124365635,0,0,3,0.032258064516129004
COMP_0050,14,1,1,36,5.6533646124365635,0,0,4,0.125
COMP_0050,15,1,1,41,5.9033646124365635,0,0,5,0.13888888888888884
COMP_0050,16,1,1,43,6.1533646124365635,0,0,6,0.04878048780487809
COMP_0050,17,1,1,48,6.4033646124365635,0,0,7,0.11627906976744184
COMP_0050,18,1,1,54,6.6533646124365635,0,0,8,0.125
COMP_0050,19,1,1,55,6.9033646124365635,0,0,9,0.0185185185185186
COMP_0051,0,1,0,9,1.3395275418840114,1,0,-10,0.0
COMP_0051,1,1,0,10,1.5895275418840114,1,0,-9,0.11111111111111116
COMP_0051,2,1,0,14,1.8395275418840114,1,0,-8,0.3999999999999999
COMP_0051,3,1,0,15,2.0895275418840114,1,0,-7,0.0714285714285714
COMP_0051,4,1,0,15,2.3395275418840114,1,0,-6,0.0
COMP_0051,5,1,0,15,2.5895275418840114,1,0,-5,0.0
COMP_0051,6,1,0,16,2.8395275418840114,1,0,-4,0.06666666666666665
COMP_0051,7,1,0,20,3.0895275418840114,1,0,-3,0.25
COMP_0051,8,1,0,19,3.3395275418840114,1,0,-2,-0.050000000000000044
COMP_0051,9,1,0,22,3.5895275418840114,1,0,-1,0.1578947368421053
COMP_0051,10,1,1,22,3.8395275418840114,1,0,0,0.0
COMP_0051,11,1,1,24,4.089527541884012,1,0,1,0.09090909090909083
COMP_0051,12,1,1,30,4.339527541884012,1,0,2,0.25
COMP_0051,13,1,1,34,4.589527541884012,1,0,3,0.1333333333333333
COMP_0051,14,1,1,43,4.839527541884012,1,0,4,0.2647058823529411
COMP_0051,15,1,1,45,5.089527541884012,1,0,5,0.04651162790697683
COMP_0051,16,1,1,46,5.339527541884012,1,0,6,0.022222222222222143
COMP_0051,17,1,1,53,5.589527541884012,1,0,7,0.15217391304347827
COMP_0051,18,1,1,55,5.839527541884012,1,0,8,0.037735849056603765
COMP_0051,19,1,1,63,6.089527541884012,1,0,9,0.1454545454545455
COMP_0052,0,1,0,12,1.8766636854000356,0,1,-10,0.0
COMP_0052,1,1,0,10,2.1266636854000356,0,1,-9,-0.16666666666666663
COMP_0052,2,1,0,13,2.3766636854000356,0,1,-8,0.30000000000000004
COMP_0052,3,1,0,13,2.6266636854000356,0,1,-7,0.0
COMP_0052,4,1,0,11,2.8766636854000356,0,1,-6,-0.15384615384615385
COMP_0052,5,1,0,16,3.1266636854000356,0,1,-5,0.4545454545454546
COMP_0052,6,1,0,18,3.3766636854000356,0,1,-4,0.125
COMP_0052,7,1,0,13,3.6266636854000356,0,1,-3,-0.2777777777777778
COMP_0052,8,1,0,18,3.8766636854000356,0,1,-2,0.3846153846153846
COMP_0052,9,1,0,15,4.126663685400036,0,1,-1,-0.16666666666666663
COMP_0052,10,1,1,20,4.376663685400036,0,1,0,0.33333333333333326
COMP_0052,11,1,1,23,4.626663685400036,0,1,1,0.1499999999999999
COMP_0052,12,1,1,26,4.876663685400036,0,1,2,0.13043478260869557
COMP_0052,13,1,1,31,5.126663685400036,0,1,3,0.1923076923076923
COMP_0052,14,1,1,31,5.376663685400036,0,1,4,0.0
COMP_0052,15,1,1,39,5.626663685400036,0,1,5,0.25806451612903225
COMP_0052,16,1,1,41,5.876663685400036,0,1,6,0.05128205128205132
COMP_0052,17,1,1,45,6.126663685400036,0,1,7,0.09756097560975618
COMP_0052,18,1,1,45,6.376663685400036,0,1,8,0.0
COMP_0052,19,1,1,48,6.626663685400036,0,1,9,0.06666666666666665
COMP_0053,0,1,0,15,3.512542693736353,0,1,-10,0.0
COMP_0053,1,1,0,11,3.762542693736353,0,1,-9,-0.2666666666666667
COMP_0053,2,1,0,15,4.0125426937363535,0,1,-8,0.36363636363636354
COMP_0053,3,1,0,17,4.2625426937363535,0,1,-7,0.1333333333333333
COMP_0053,4,1,0,16,4.5125426937363535,0,1,-6,-0.05882352941176472
COMP_0053,5,1,0,19,4.7625426937363535,0,1,-5,0.1875
COMP_0053,6,1,0,17,5.0125426937363535,0,1,-4,-0.10526315789473684
COMP_0053,7,1,0,16,5.2625426937363535,0,1,-3,-0.05882352941176472
COMP_0053,8,1,0,20,5.5125426937363535,0,1,-2,0.25
COMP_0053,9,1,0,21,5.7625426937363535,0,1,-1,0.050000000000000044
COMP_0053,10,1,1,29,6.0125426937363535,0,1,0,0.38095238095238093
COMP_0053,11,1,1,26,6.2625426937363535,0,1,1,-0.10344827586206895
COMP_0053,12,1,1,31,6.5125426937363535,0,1,2,0.1923076923076923
COMP_0053,13,1,1,34,6.7625426937363535,0,1,3,0.09677419354838701
COMP_0053,14,1,1,39,7.0125426937363535,0,1,4,0.1470588235294117
COMP_0053,15,1,1,43,7.2625426937363535,0,1,5,0.10256410256410264
COMP_0053,16,1,1,46,7.5125426937363535,0,1,6,0.06976744186046502
COMP_0053,17,1,1,52,7.7625426937363535,0,1,7,0.13043478260869557
COMP_0053,18,1,1,55,8.012542693736354,0,1,8,0.05769230769230771
COMP_0053,19,1,1,62,8.262542693736354,0,1,9,0.1272727272727272
COMP_0054,0,1,0,9,6.462437769467563,0,0,-10,0.0
COMP_0054,1,1,0,15,6.712437769467563,0,0,-9,0.6666666666666667
COMP_0054,2,1,0,13,6.962437769467563,0,0,-8,-0.1333333333333333
COMP_0054,3,1,0,15,7.212437769467563,0,0,-7,0.15384615384615374
COMP_0054,4,1,0,14,7.462437769467563,0,0,-6,-0.06666666666666665
COMP_0054,5,1,0,13,7.712437769467563,0,0,-5,-0.0714285714285714
COMP_0054,6,1,0,14,7.962437769467563,0,0,-4,0.07692307692307687
COMP_0054,7,1,0,13,8.212437769467563,0,0,-3,-0.0714285714285714
COMP_0054,8,1,0,16,8.462437769467563,0,0,-2,0.23076923076923084
COMP_0054,9,1,0,17,8.712437769467563,0,0,-1,0.0625
COMP_0054,10,1,1,21,8.962437769467563,0,0,0,0.23529411764705888
COMP_0054,11,1,1,27,9.212437769467563,0,0,1,0.2857142857142858
COMP_0054,12,1,1,28,9.462437769467563,0,0,2,0.03703703703703698
COMP_0054,13,1,1,28,9.712437769467563,0,0,3,0.0
COMP_0054,14,1,1,43,9.962437769467563,0,0,4,0.5357142857142858
COMP_0054,15,1,1,38,10.212437769467563,0,0,5,-0.11627906976744184
COMP_0054,16,1,1,45,10.462437769467563,0,0,6,0.18421052631578938
COMP_0054,17,1,1,44,10.712437769467563,0,0,7,-0.022222222222222254
COMP_0054,18,1,1,51,10.962437769467563,0,0,8,0.15909090909090917
COMP_0054,19,1,1,53,11.212437769467563,0,0,9,0.03921568627450989
COMP_0055,0,1,0,15,0.6957443553397541,1,0,-10,0.0
COMP_0055,1,1,0,21,0.9457443553397541,1,0,-9,0.3999999999999999
COMP_0055,2,1,0,22,1.195744355339754,1,0,-8,0.04761904761904767
COMP_0055,3,1,0,22,1.445744355339754,1,0,-7,0.0
COMP_0055,4,1,0,24,1.695744355339754,1,0,-6,0.09090909090909083
COMP_0055,5,1,0,24,1.945744355339754,1,0,-5,0.0
COMP_0055,6,1,0,25,2.195744355339754,1,0,-4,0.04166666666666674
COMP_0055,7,1,0,26,2.445744355339754,1,0,-3,0.040000000000000036
COMP_0055,8,1,0,27,2.695744355339754,1,0,-2,0.03846153846153855
COMP_0055,9,1,0,27,2.945744355339754,1,0,-1,0.0
COMP_0055,10,1,1,30,3.195744355339754,1,0,0,0.11111111111111116
COMP_0055,11,1,1,36,3.445744355339754,1,0,1,0.19999999999999996
COMP_0055,12,1,1,38,3.695744355339754,1,0,2,0.05555555555555558
COMP_0055,13,1,1,42,3.945744355339754,1,0,3,0.10526315789473695
COMP_0055,14,1,1,48,4.195744355339754,1,0,4,0.1428571428571428
COMP_0055,15,1,1,51,4.445744355339754,1,0,5,0.0625
COMP_0055,16,1,1,53,4.695744355339754,1,0,6,0.03921568627450989
COMP_0055,17,1,1,61,4.945744355339754,1,0,7,0.15094339622641506
COMP_0055,18,1,1,59,5.195744355339754,1,0,8,-0.032786885245901676
COMP_0055,19,1,1,64,5.445744355339754,1,0,9,0.0847457627118644
COMP_0056,0,1,0,16,7.51018320445006,0,1,-10,0.0
COMP_0056,1,1,0,18,7.76018320445006,0,1,-9,0.125
COMP_0056,2,1,0,14,8.01018320445006,0,1,-8,-0.2222222222222222
COMP_0056,3,1,0,17,8.26018320445006,0,1,-7,0.2142857142857142
COMP_0056,4,1,0,14,8.51018320445006,0,1,-6,-0.17647058823529416
COMP_0056,5,1,0,15,8.76018320445006,0,1,-5,0.0714285714285714
COMP_0056,6,1,0,19,9.01018320445006,0,1,-4,0.2666666666666666
COMP_0056,7,1,0,18,9.26018320445006,0,1,-3,-0.052631578947368474
COMP_0056,8,1,0,20,9.51018320445006,0,1,-2,0.11111111111111116
COMP_0056,9,1,0,20,9.76018320445006,0,1,-1,0.0
COMP_0056,10,1,1,17,10.01018320445006,0,1,0,-0.15000000000000002
COMP_0056,11,1,1,23,10.26018320445006,0,1,1,0.3529411764705883
COMP_0056,12,1,1,29,10.51018320445006,0,1,2,0.26086956521739135
COMP_0056,13,1,1,29,10.76018320445006,0,1,3,0.0
COMP_0056,14,1,1,33,11.01018320445006,0,1,4,0.13793103448275867
COMP_0056,15,1,1,42,11.26018320445006,0,1,5,0.2727272727272727
COMP_0056,16,1,1,41,11.51018320445006,0,1,6,-0.023809523809523836
COMP_0056,17,1,1,47,11.76018320445006,0,1,7,0.14634146341463405
COMP_0056,18,1,1,49,12.01018320445006,0,1,8,0.042553191489361764
COMP_0056,19,1,1,51,12.26018320445006,0,1,9,0.04081632653061229
COMP_0057,0,1,0,8,5.06512246690654,0,0,-10,0.0
COMP_0057,1,1,0,12,5.31512246690654,0,0,-9,0.5
COMP_0057,2,1,0,15,5.56512246690654,0,0,-8,0.25
COMP_0057,3,1,0,12,5.81512246690654,0,0,-7,-0.19999999999999996
COMP_0057,4,1,0,14,6.06512246690654,0,0,-6,0.16666666666666674
COMP_0057,5,1,0,11,6.31512246690654,0,0,-5,-0.2142857142857143
COMP_0057,6,1,0,13,6.56512246690654,0,0,-4,0.18181818181818188
COMP_0057,7,1,0,16,6.81512246690654,0,0,-3,0.23076923076923084
COMP_0057,8,1,0,17,7.06512246690654,0,0,-2,0.0625
COMP_0057,9,1,0,17,7.31512246690654,0,0,-1,0.0
COMP_0057,10,1,1,15,7.56512246690654,0,0,0,-0.11764705882352944
COMP_0057,11,1,1,22,7.81512246690654,0,0,1,0.46666666666666656
COMP_0057,12,1,1,24,8.06512246690654,0,0,2,0.09090909090909083
COMP_0057,13,1,1,29,8.31512246690654,0,0,3,0.20833333333333326
COMP_0057,14,1,1,33,8.56512246690654,0,0,4,0.13793103448275867
COMP_0057,15,1,1,39,8.81512246690654,0,0,5,0.18181818181818188
COMP_0057,16,1,1,41,9.06512246690654,0,0,6,0.05128205128205132
COMP_0057,17,1,1,46,9.31512246690654,0,0,7,0.12195121951219523
COMP_0057,18,1,1,46,9.56512246690654,0,0,8,0.0
COMP_0057,19,1,1,48,9.81512246690654,0,0,9,0.04347826086956519
COMP_0058,0,1,0,12,11.569199458593237,0,1,-10,0.0
COMP_0058,1,1,0,11,11.819199458593237,0,1,-9,-0.08333333333333337
COMP_0058,2,1,0,10,12.069199458593237,0,1,-8,-0.09090909090909094
COMP_0058,3,1,0,13,12.319199458593237,0,1,-7,0.30000000000000004
COMP_0058,4,1,0,15,12.569199458593237,0,1,-6,0.15384615384615374
COMP_0058,5,1,0,15,12.819199458593237,0,1,-5,0.0
COMP_0058,6,1,0,14,13.069199458593237,0,1,-4,-0.06666666666666665
COMP_0058,7,1,0,16,13.319199458593237,0,1,-3,0.1428571428571428
COMP_0058,8,1,0,18,13.569199458593237,0,1,-2,0.125
COMP_0058,9,1,0,19,13.819199458593237,0,1,-1,0.05555555555555558
COMP_0058,10,1,1,25,14.069199458593237,0,1,0,0.3157894736842106
COMP_0058,11,1,1,26,14.319199458593237,0,1,1,0.040000000000000036
COMP_0058,12,1,1,28,14.569199458593237,0,1,2,0.07692307692307687
COMP_0058,13,1,1,40,14.819199458593237,0,1,3,0.4285714285714286
COMP_0058,14,1,1,39,15.069199458593237,0,1,4,-0.025000000000000022
COMP_0058,15,1,1,44,15.319199458593237,0,1,5,0.1282051282051282
COMP_0058,16,1,1,47,15.569199458593237,0,1,6,0.06818181818181812
COMP_0058,17,1,1,51,15.819199458593237,0,1,7,0.0851063829787233
COMP_0058,18,1,1,54,16.06919945859324,0,1,8,0.05882352941176472
COMP_0058,19,1,1,53,16.31919945859324,0,1,9,-0.01851851851851849
COMP_0059,0,1,0,10,6.367091552995679,1,0,-10,0.0
COMP_0059,1,1,0,14,6.617091552995679,1,0,-9,0.3999999999999999
COMP_0059,2,1,0,9,6.867091552995679,1,0,-8,-0.3571428571428571
COMP_0059,3,1,0,16,7.117091552995679,1,0,-7,0.7777777777777777
COMP_0059,4,1,0,18,7.367091552995679,1,0,-6,0.125
COMP_0059,5,1,0,20,7.617091552995679,1,0,-5,0.11111111111111116
COMP_0059,6,1,0,20,7.867091552995679,1,0,-4,0.0
COMP_0059,7,1,0,22,8.117091552995678,1,0,-3,0.10000000000000009
COMP_0059,8,1,0,25,8.367091552995678,1,0,-2,0.13636363636363646
COMP_0059,9,1,0,25,8.617091552995678,1,0,-1,0.0
COMP_0059,10,1,1,27,8.867091552995678,1,0,0,0.08000000000000007
COMP_0059,11,1,1,30,9.117091552995678,1,0,1,0.11111111111111116
COMP_0059,12,1,1,35,9.367091552995678,1,0,2,0.16666666666666674
COMP_0059,13,1,1,38,9.617091552995678,1,0,3,0.08571428571428563
COMP_0059,14,1,1,45,9.867091552995678,1,0,4,0.18421052631578938
COMP_0059,15,1,1,48,10.117091552995678,1,0,5,0.06666666666666665
COMP_0059,16,1,1,50,10.367091552995678,1,0,6,0.04166666666666674
COMP_0059,17,1,1,58,10.617091552995678,1,0,7,0.15999999999999992
COMP_0059,18,1,1,59,10.867091552995678,1,0,8,0.01724137931034475
COMP_0059,19,1,1,62,11.117091552995678,1,0,9,0.05084745762711873
COMP_0060,0,1,0,38,0.9852510859962158,0,0,-10,0.0
COMP_0060,1,1,0,37,1.2352510859962158,0,0,-9,-0.02631578947368418
COMP_0060,2,1,0,41,1.4852510859962158,0,0,-8,0.10810810810810811
COMP_0060,3,1,0,38,1.7352510859962158,0,0,-7,-0.07317073170731703
COMP_0060,4,1,0,40,1.9852510859962158,0,0,-6,0.05263157894736836
COMP_0060,5,1,0,43,2.235251085996216,0,0,-5,0.07499999999999996
COMP_0060,6,1,0,40,2.485251085996216,0,0,-4,-0.06976744186046513
COMP_0060,7,1,0,43,2.735251085996216,0,0,-3,0.07499999999999996
COMP_0060,8,1,0,41,2.985251085996216,0,0,-2,-0.046511627906976716
COMP_0060,9,1,0,44,3.235251085996216,0,0,-1,0.07317073170731714
COMP_0060,10,1,1,48,3.485251085996216,0,0,0,0.09090909090909083
COMP_0060,11,1,1,50,3.735251085996216,0,0,1,0.04166666666666674
COMP_0060,12,1,1,54,3.985251085996216,0,0,2,0.08000000000000007
COMP_0060,13,1,1,58,4.235251085996216,0,0,3,0.07407407407407418
COMP_0060,14,1,1,61,4.485251085996216,0,0,4,0.051724137931034475
COMP_0060,15,1,1,66,4.735251085996216,0,0,5,0.08196721311475419
COMP_0060,16,1,1,71,4.985251085996216,0,0,6,0.07575757575757569
COMP_0060,17,1,1,70,5.235251085996216,0,0,7,-0.014084507042253502
COMP_0060,18,1,1,79,5.485251085996216,0,0,8,0.12857142857142856
COMP_0060,19,1,1,78,5.735251085996216,0,0,9,-0.012658227848101222
COMP_0061,0,1,0,16,0.33600056656396865,0,1,-10,0.0
COMP_0061,1,1,0,12,0.5860005665639687,0,1,-9,-0.25
COMP_0061,2,1,0,15,0.8360005665639687,0,1,-8,0.25
COMP_0061,3,1,0,15,1.0860005665639687,0,1,-7,0.0
COMP_0061,4,1,0,14,1.3360005665639687,0,1,-6,-0.06666666666666665
COMP_0061,5,1,0,15,1.5860005665639687,0,1,-5,0.0714285714285714
COMP_0061,6,1,0,18,1.8360005665639687,0,1,-4,0.19999999999999996
COMP_0061,7,1,0,15,2.0860005665639685,0,1,-3,-0.16666666666666663
COMP_0061,8,1,0,16,2.3360005665639685,0,1,-2,0.06666666666666665
COMP_0061,9,1,0,15,2.5860005665639685,0,1,-1,-0.0625
COMP_0061,10,1,1,24,2.8360005665639685,0,1,0,0.6000000000000001
COMP_0061,11,1,1,23,3.0860005665639685,0,1,1,-0.04166666666666663
COMP_0061,12,1,1,30,3.3360005665639685,0,1,2,0.30434782608695654
COMP_0061,13,1,1,30,3.5860005665639685,0,1,3,0.0
COMP_0061,14,1,1,37,3.8360005665639685,0,1,4,0.2333333333333334
COMP_0061,15,1,1,40,4.0860005665639685,0,1,5,0.08108108108108114
COMP_0061,16,1,1,41,4.3360005665639685,0,1,6,0.02499999999999991
COMP_0061,17,1,1,44,4.5860005665639685,0,1,7,0.07317073170731714
COMP_0061,18,1,1,47,4.8360005665639685,0,1,8,0.06818181818181812
COMP_0061,19,1,1,51,5.0860005665639685,0,1,9,0.0851063829787233
COMP_0062,0,1,0,16,0.35716515094395196,0,0,-10,0.0
COMP_0062,1,1,0,15,0.607165150943952,0,0,-9,-0.0625
COMP_0062,2,1,0,13,0.857165150943952,0,0,-8,-0.1333333333333333
COMP_0062,3,1,0,16,1.107165150943952,0,0,-7,0.23076923076923084
COMP_0062,4,1,0,17,1.357165150943952,0,0,-6,0.0625
COMP_0062,5,1,0,13,1.607165150943952,0,0,-5,-0.23529411764705888
COMP_0062,6,1,0,18,1.857165150943952,0,0,-4,0.3846153846153846
COMP_0062,7,1,0,21,2.1071651509439517,0,0,-3,0.16666666666666674
COMP_0062,8,1,0,20,2.3571651509439517,0,0,-2,-0.04761904761904767
COMP_0062,9,1,0,22,2.6071651509439517,0,0,-1,0.10000000000000009
COMP_0062,10,1,1,26,2.8571651509439517,0,0,0,0.18181818181818188
COMP_0062,11,1,1,28,3.1071651509439517,0,0,1,0.07692307692307687
COMP_0062,12,1,1,34,3.3571651509439517,0,0,2,0.2142857142857142
COMP_0062,13,1,1,39,3.6071651509439517,0,0,3,0.1470588235294117
COMP_0062,14,1,1,37,3.8571651509439517,0,0,4,-0.05128205128205132
COMP_0062,15,1,1,44,4.107165150943952,0,0,5,0.18918918918918926
COMP_0062,16,1,1,53,4.357165150943952,0,0,6,0.20454545454545459
COMP_0062,17,1,1,52,4.607165150943952,0,0,7,-0.018867924528301883
COMP_0062,18,1,1,56,4.857165150943952,0,0,8,0.07692307692307687
COMP_0062,19,1,1,59,5.107165150943952,0,0,9,0.0535714285714286
COMP_0063,0,1,0,17,1.0326443367114653,0,1,-10,0.0
COMP_0063,1,1,0,13,1.2826443367114653,0,1,-9,-0.23529411764705888
COMP_0063,2,1,0,18,1.5326443367114653,0,1,-8,0.3846153846153846
COMP_0063,3,1,0,17,1.7826443367114653,0,1,-7,-0.05555555555555558
COMP_0063,4,1,0,16,2.0326443367114653,0,1,-6,-0.05882352941176472
COMP_0063,5,1,0,18,2.2826443367114653,0,1,-5,0.125
COMP_0063,6,1,0,20,2.5326443367114653,0,1,-4,0.11111111111111116
COMP_0063,7,1,0,20,2.7826443367114653,0,1,-3,0.0
COMP_0063,8,1,0,24,3.0326443367114653,0,1,-2,0.19999999999999996
COMP_0063,9,1,0,21,3.2826443367114653,0,1,-1,-0.125
COMP_0063,10,1,1,26,3.5326443367114653,0,1,0,0.23809523809523814
COMP_0063,11,1,1,31,3.7826443367114653,0,1,1,0.1923076923076923
COMP_0063,12,1,1,34,4.032644336711465,0,1,2,0.09677419354838701
COMP_0063,13,1,1,39,4.282644336711465,0,1,3,0.1470588235294117
COMP_0063,14,1,1,41,4.532644336711465,0,1,4,0.05128205128205132
COMP_0063,15,1,1,47,4.782644336711465,0,1,5,0.14634146341463405
COMP_0063,16,1,1,51,5.032644336711465,0,1,6,0.0851063829787233
COMP_0063,17,1,1,55,5.282644336711465,0,1,7,0.07843137254901955
COMP_0063,18,1,1,53,5.532644336711465,0,1,8,-0.036363636363636376
COMP_0063,19,1,1,62,5.782644336711465,0,1,9,0.16981132075471694
COMP_0064,0,1,0,25,2.8571819750949263,0,1,-10,0.0
COMP_0064,1,1,0,23,3.1071819750949263,0,1,-9,-0.07999999999999996
COMP_0064,2,1,0,23,3.3571819750949263,0,1,-8,0.0
COMP_0064,3,1,0,24,3.6071819750949263,0,1,-7,0.04347826086956519
COMP_0064,4,1,0,24,3.8571819750949263,0,1,-6,0.0
COMP_0064,5,1,0,27,4.107181975094926,0,1,-5,0.125
COMP_0064,6,1,0,31,4.357181975094926,0,1,-4,0.14814814814814814
COMP_0064,7,1,0,26,4.607181975094926,0,1,-3,-0.16129032258064513
COMP_0064,8,1,0,27,4.857181975094926,0,1,-2,0.03846153846153855
COMP_0064,9,1,0,28,5.107181975094926,0,1,-1,0.03703703703703698
COMP_0064,10,1,1,28,5.357181975094926,0,1,0,0.0
COMP_0064,11,1,1,34,5.607181975094926,0,1,1,0.2142857142857142
COMP_0064,12,1,1,39,5.857181975094926,0,1,2,0.1470588235294117
COMP_0064,13,1,1,40,6.107181975094926,0,1,3,0.02564102564102555
COMP_0064,14,1,1,48,6.357181975094926,0,1,4,0.19999999999999996
COMP_0064,15,1,1,47,6.607181975094926,0,1,5,-0.02083333333333337
COMP_0064,16,1,1,55,6.857181975094926,0,1,6,0.17021276595744683
COMP_0064,17,1,1,59,7.107181975094926,0,1,7,0.07272727272727275
COMP_0064,18,1,1,61,7.357181975094926,0,1,8,0.03389830508474567
COMP_0064,19,1,1,63,7.607181975094926,0,1,9,0.032786885245901676
COMP_0065,0,1,0,26,4.8938288205796034,1,0,-10,0.0
COMP_0065,1,1,0,25,5.1438288205796034,1,0,-9,-0.038461538461538436
COMP_0065,2,1,0,23,5.3938288205796034,1,0,-8,-0.07999999999999996
COMP_0065,3,1,0,26,5.6438288205796034,1,0,-7,0.13043478260869557
COMP_0065,4,1,0,29,5.8938288205796034,1,0,-6,0.11538461538461542
COMP_0065,5,1,0,28,6.1438288205796034,1,0,-5,-0.03448275862068961
COMP_0065,6,1,0,30,6.3938288205796034,1,0,-4,0.0714285714285714
COMP_0065,7,1,0,33,6.6438288205796034,1,0,-3,0.10000000000000009
COMP_0065,8,1,0,33,6.8938288205796034,1,0,-2,0.0
COMP_0065,9,1,0,35,7.1438288205796034,1,0,-1,0.06060606060606055
COMP_0065,10,1,1,38,7.3938288205796034,1,0,0,0.08571428571428563
COMP_0065,11,1,1,42,7.6438288205796034,1,0,1,0.10526315789473695
COMP_0065,12,1,1,43,7.8938288205796034,1,0,2,0.023809523809523725
COMP_0065,13,1,1,46,8.143828820579603,1,0,3,0.06976744186046502
COMP_0065,14,1,1,52,8.393828820579603,1,0,4,0.13043478260869557
COMP_0065,15,1,1,55,8.643828820579603,1,0,5,0.05769230769230771
COMP_0065,16,1,1,60,8.893828820579603,1,0,6,0.09090909090909083
COMP_0065,17,1,1,62,9.143828820579603,1,0,7,0.03333333333333344
COMP_0065,18,1,1,70,9.393828820579603,1,0,8,0.12903225806451624
COMP_0065,19,1,1,71,9.643828820579603,1,0,9,0.014285714285714235
COMP_0066,0,1,0,9,6.885348375370224,1,0,-10,0.0
COMP_0066,1,1,0,10,7.135348375370224,1,0,-9,0.11111111111111116
COMP_0066,2,1,0,13,7.385348375370224,1,0,-8,0.30000000000000004
COMP_0066,3,1,0,16,7.635348375370224,1,0,-7,0.23076923076923084
COMP_0066,4,1,0,17,7.885348375370224,1,0,-6,0.0625
COMP_0066,5,1,0,11,8.135348375370224,1,0,-5,-0.3529411764705882
COMP_0066,6,1,0,14,8.385348375370224,1,0,-4,0.2727272727272727
COMP_0066,7,1,0,14,8.635348375370224,1,0,-3,0.0
COMP_0066,8,1,0,17,8.885348375370224,1,0,-2,0.2142857142857142
COMP_0066,9,1,0,18,9.135348375370224,1,0,-1,0.05882352941176472
COMP_0066,10,1,1,20,9.385348375370224,1,0,0,0.11111111111111116
COMP_0066,11,1,1,24,9.635348375370224,1,0,1,0.19999999999999996
COMP_0066,12,1,1,27,9.885348375370224,1,0,2,0.125
COMP_0066,13,1,1,27,10.135348375370224,1,0,3,0.0
COMP_0066,14,1,1,34,10.385348375370224,1,0,4,0.2592592592592593
COMP_0066,15,1,1,42,10.635348375370224,1,0,5,0.23529411764705888
COMP_0066,16,1,1,47,10.885348375370224,1,0,6,0.11904761904761907
COMP_0066,17,1,1,51,11.135348375370224,1,0,7,0.0851063829787233
COMP_0066,18,1,1,54,11.385348375370224,1,0,8,0.05882352941176472
COMP_0066,19,1,1,54,11.635348375370224,1,0,9,0.0
COMP_0067,0,1,0,34,2.93253137388237,0,1,-10,0.0
COMP_0067,1,1,0,33,3.18253137388237,0,1,-9,-0.02941176470588236
COMP_0067,2,1,0,36,3.43253137388237,0,1,-8,0.09090909090909083
COMP_0067,3,1,0,38,3.68253137388237,0,1,-7,0.05555555555555558
COMP_0067,4,1,0,37,3.93253137388237,0,1,-6,-0.02631578947368418
COMP_0067,5,1,0,40,4.1825313738823695,0,1,-5,0.08108108108108114
COMP_0067,6,1,0,41,4.4325313738823695,0,1,-4,0.02499999999999991
COMP_0067,7,1,0,40,4.6825313738823695,0,1,-3,-0.024390243902439046
COMP_0067,8,1,0,38,4.9325313738823695,0,1,-2,-0.050000000000000044
COMP_0067,9,1,0,44,5.1825313738823695,0,1,-1,0.1578947368421053
COMP_0067,10,1,1,45,5.4325313738823695,0,1,0,0.022727272727272707
COMP_0067,11,1,1,53,5.6825313738823695,0,1,1,0.1777777777777778
COMP_0067,12,1,1,53,5.9325313738823695,0,1,2,0.0
COMP_0067,13,1,1,56,6.1825313738823695,0,1,3,0.05660377358490565
COMP_0067,14,1,1,58,6.4325313738823695,0,1,4,0.03571428571428581
COMP_0067,15,1,1,62,6.6825313738823695,0,1,5,0.06896551724137923
COMP_0067,16,1,1,64,6.9325313738823695,0,1,6,0.032258064516129004
COMP_0067,17,1,1,68,7.1825313738823695,0,1,7,0.0625
COMP_0067,18,1,1,75,7.4325313738823695,0,1,8,0.10294117647058831
COMP_0067,19,1,1,77,7.6825313738823695,0,1,9,0.026666666666666616
COMP_0068,0,1,0,46,0.016941685105103993,0,0,-10,0.0
COMP_0068,1,1,0,46,0.26694168510510397,0,0,-9,0.0
